Year,Month,Day ,Hour,Irridiance,Temp
2020,10,6,22,0,25.27
2020,10,6,23,0,24.99
2020,10,7,0,0,24.7
2020,10,7,1,0,24.51
2020,10,7,2,0,24.43
2020,10,7,3,0,24.26
2020,10,7,4,0,23.9
2020,10,7,5,0,23.53
2020,10,7,6,7.63,24.01
2020,10,7,7,35.98,25.33
2020,10,7,8,67.23,27.17
2020,10,7,9,97.07,28.5
2020,10,7,10,248.5,29.4
2020,10,7,11,330.73,29.96
2020,10,7,12,424.8,30.18
2020,10,7,13,464.32,30.05
2020,10,7,14,375.52,29.83
2020,10,7,15,251.39,29.44
2020,10,7,16,106.62,28.87
2020,10,7,17,15.66,27.82
2020,10,7,18,0,26.92
2020,10,7,19,0,26.73
2020,10,7,20,0,26.64
2020,10,7,21,0,26.56
2020,10,7,22,0,26.58
2020,10,7,23,0,26.19
2020,10,8,0,0,25.64
2020,10,8,1,0,25.25
2020,10,8,2,0,24.94
2020,10,8,3,0,24.7
2020,10,8,4,0,24.45
2020,10,8,5,0,24.25
2020,10,8,6,45.83,24.76
2020,10,8,7,189.28,26.09
2020,10,8,8,351.95,27.64
2020,10,8,9,519.09,28.83
2020,10,8,10,652.44,29.71
2020,10,8,11,700.15,30.32
2020,10,8,12,692.92,30.75
2020,10,8,13,588.75,30.94
2020,10,8,14,487.45,30.9
2020,10,8,15,292.21,30.62
2020,10,8,16,130.7,30.12
2020,10,8,17,11.98,29.19
2020,10,8,18,0,28.46
2020,10,8,19,0,28.46
2020,10,8,20,0,28.55
2020,10,8,21,0,28.33
2020,10,8,22,0,27.62
2020,10,8,23,0,26.79
2020,10,9,0,0,26.19
2020,10,9,1,0,25.83
2020,10,9,2,0,25.61
2020,10,9,3,0,25.48
2020,10,9,4,0,25.38
2020,10,9,5,0,25.3
2020,10,9,6,58.45,25.88
2020,10,9,7,250.52,28.08
2020,10,9,8,446.16,30.69
2020,10,9,9,609.53,31.67
2020,10,9,10,716.22,32.51
2020,10,9,11,755.75,33.08
2020,10,9,12,740.03,33.19
2020,10,9,13,636.45,32.96
2020,10,9,14,516.64,32.31
2020,10,9,15,337.11,31.73
2020,10,9,16,133.09,30.98
2020,10,9,17,14.54,29.6
2020,10,9,18,0,28.58
2020,10,9,19,0,28.15
2020,10,9,20,0,27.78
2020,10,9,21,0,27.4
2020,10,9,22,0,27.05
2020,10,9,23,0,26.73
2020,10,10,0,0,26.5
2020,10,10,1,0,26.3
2020,10,10,2,0,26.12
2020,10,10,3,0,25.9
2020,10,10,4,0,25.73
2020,10,10,5,0,25.53
2020,10,10,6,53.02,25.94
2020,10,10,7,272.29,27.33
2020,10,10,8,476.03,29.12
2020,10,10,9,646.18,30.66
2020,10,10,10,756.77,31.73
2020,10,10,11,782.13,32.41
2020,10,10,12,743.57,32.59
2020,10,10,13,627.66,32.44
2020,10,10,14,511.05,31.87
2020,10,10,15,325.57,31.22
2020,10,10,16,146.87,30.5
2020,10,10,17,15.18,29.24
2020,10,10,18,0,28.32
2020,10,10,19,0,27.95
2020,10,10,20,0,27.68
2020,10,10,21,0,27.4
2020,10,10,22,0,27.08
2020,10,10,23,0,26.73
2020,10,11,0,0,26.38
2020,10,11,1,0,26.11
2020,10,11,2,0,25.87
2020,10,11,3,0,25.67
2020,10,11,4,0,25.49
2020,10,11,5,0,25.37
2020,10,11,6,58.3,25.9
2020,10,11,7,253.17,27.69
2020,10,11,8,447.8,29.94
2020,10,11,9,589.31,31.06
2020,10,11,10,723,31.88
2020,10,11,11,725.37,32.48
2020,10,11,12,716.85,32.81
2020,10,11,13,632.16,32.55
2020,10,11,14,497.82,32.1
2020,10,11,15,319.37,31.4
2020,10,11,16,135.38,30.89
2020,10,11,17,13.47,29.51
2020,10,11,18,0,28.46
2020,10,11,19,0,27.93
2020,10,11,20,0,27.47
2020,10,11,21,0,27.02
2020,10,11,22,0,26.65
2020,10,11,23,0,26.32
2020,10,12,0,0,25.99
2020,10,12,1,0,25.69
2020,10,12,2,0,25.42
2020,10,12,3,0,25.19
2020,10,12,4,0,25.01
2020,10,12,5,0,24.88
2020,10,12,6,58.55,25.39
2020,10,12,7,267.83,27.45
2020,10,12,8,471.88,29.83
2020,10,12,9,647.92,31.07
2020,10,12,10,764.26,31.87
2020,10,12,11,817.35,32.31
2020,10,12,12,761.27,32.4
2020,10,12,13,633.7,32.3
2020,10,12,14,524.95,31.94
2020,10,12,15,348,31.37
2020,10,12,16,145.36,31.12
2020,10,12,17,12.25,30
2020,10,12,18,0,29.01
2020,10,12,19,0,28.62
2020,10,12,20,0,28.1
2020,10,12,21,0,27.59
2020,10,12,22,0,27.18
2020,10,12,23,0,26.85
2020,10,13,0,0,26.58
2020,10,13,1,0,26.31
2020,10,13,2,0,26.1
2020,10,13,3,0,25.96
2020,10,13,4,0,25.8
2020,10,13,5,0,25.62
2020,10,13,6,55.99,25.88
2020,10,13,7,260.3,27.61
2020,10,13,8,467.74,29.98
2020,10,13,9,636.41,30.92
2020,10,13,10,753.43,31.54
2020,10,13,11,793.3,31.89
2020,10,13,12,751.79,32.02
2020,10,13,13,611.44,31.96
2020,10,13,14,490.16,31.69
2020,10,13,15,315.66,31.13
2020,10,13,16,131.34,30.65
2020,10,13,17,11.34,29.55
2020,10,13,18,0,28.63
2020,10,13,19,0,28.22
2020,10,13,20,0,27.96
2020,10,13,21,0,27.83
2020,10,13,22,0,27.66
2020,10,13,23,0,27.31
2020,10,14,0,0,26.98
2020,10,14,1,0,26.65
2020,10,14,2,0,26.41
2020,10,14,3,0,26.15
2020,10,14,4,0,25.85
2020,10,14,5,0,25.59
2020,10,14,6,48.7,25.88
2020,10,14,7,245.19,27.63
2020,10,14,8,425.6,29.63
2020,10,14,9,617.95,30.73
2020,10,14,10,673.92,31.71
2020,10,14,11,750.27,32.3
2020,10,14,12,697.65,32.54
2020,10,14,13,635.57,32.15
2020,10,14,14,478.96,31.67
2020,10,14,15,306.3,31.27
2020,10,14,16,126.39,30.37
2020,10,14,17,10.98,29.3
2020,10,14,18,0,28.52
2020,10,14,19,0,28.33
2020,10,14,20,0,28.12
2020,10,14,21,0,27.51
2020,10,14,22,0,27
2020,10,14,23,0,26.62
2020,10,15,0,0,26.33
2020,10,15,1,0,26.09
2020,10,15,2,0,25.87
2020,10,15,3,0,25.62
2020,10,15,4,0,25.36
2020,10,15,5,0,25.11
2020,10,15,6,44.03,25.46
2020,10,15,7,253.73,26.86
2020,10,15,8,448.28,28.43
2020,10,15,9,575.53,30.04
2020,10,15,10,694.88,31.18
2020,10,15,11,750.38,31.73
2020,10,15,12,697.53,31.93
2020,10,15,13,615.19,31.94
2020,10,15,14,484.44,31.52
2020,10,15,15,304.59,31.05
2020,10,15,16,121.32,30.38
2020,10,15,17,10.37,29.23
2020,10,15,18,0,28.37
2020,10,15,19,0,27.95
2020,10,15,20,0,27.53
2020,10,15,21,0,27.27
2020,10,15,22,0,27.15
2020,10,15,23,0,26.94
2020,10,16,0,0,26.55
2020,10,16,1,0,26.08
2020,10,16,2,0,25.7
2020,10,16,3,0,25.48
2020,10,16,4,0,25.37
2020,10,16,5,0,25.19
2020,10,16,6,50.98,25.43
2020,10,16,7,254.21,27.11
2020,10,16,8,458.02,28.99
2020,10,16,9,633.62,30.6
2020,10,16,10,748.7,31.52
2020,10,16,11,801.42,32.05
2020,10,16,12,778.82,32.34
2020,10,16,13,693.63,32.48
2020,10,16,14,546.45,32.22
2020,10,16,15,353.8,31.86
2020,10,16,16,143.95,31.48
2020,10,16,17,9.79,30.24
2020,10,16,18,0,29.46
2020,10,16,19,0,29.23
2020,10,16,20,0,28.94
2020,10,16,21,0,28.64
2020,10,16,22,0,28.06
2020,10,16,23,0,27.48
2020,10,17,0,0,26.87
2020,10,17,1,0,26.44
2020,10,17,2,0,26.13
2020,10,17,3,0,25.87
2020,10,17,4,0,25.6
2020,10,17,5,0,25.31
2020,10,17,6,52.73,25.53
2020,10,17,7,261.96,27.4
2020,10,17,8,465.39,29.43
2020,10,17,9,632.97,30.55
2020,10,17,10,742.63,31.37
2020,10,17,11,810.74,31.98
2020,10,17,12,774.61,32.3
2020,10,17,13,700.29,32.33
2020,10,17,14,553.66,32.12
2020,10,17,15,357.66,31.65
2020,10,17,16,146.06,31.23
2020,10,17,17,9.2,29.75
2020,10,17,18,0,28.61
2020,10,17,19,0,28.08
2020,10,17,20,0,27.47
2020,10,17,21,0,26.91
2020,10,17,22,0,26.53
2020,10,17,23,0,26.2
2020,10,18,0,0,25.96
2020,10,18,1,0,25.79
2020,10,18,2,0,25.6
2020,10,18,3,0,25.37
2020,10,18,4,0,25.07
2020,10,18,5,0,24.8
2020,10,18,6,50.05,25.05
2020,10,18,7,247.69,26.73
2020,10,18,8,460.85,28.73
2020,10,18,9,618.02,30.11
2020,10,18,10,679.81,30.76
2020,10,18,11,726.23,31.24
2020,10,18,12,633.83,31.55
2020,10,18,13,541.62,31.61
2020,10,18,14,431.28,31.43
2020,10,18,15,249.3,30.9
2020,10,18,16,94.95,30.48
2020,10,18,17,7.77,29.03
2020,10,18,18,0,27.91
2020,10,18,19,0,27.4
2020,10,18,20,0,26.94
2020,10,18,21,0,26.48
2020,10,18,22,0,26.01
2020,10,18,23,0,25.57
2020,10,19,0,0,25.23
2020,10,19,1,0,24.97
2020,10,19,2,0,24.83
2020,10,19,3,0,24.73
2020,10,19,4,0,24.73
2020,10,19,5,0,24.86
2020,10,19,6,42.23,25.19
2020,10,19,7,228.18,26.69
2020,10,19,8,434.11,28.69
2020,10,19,9,599.61,29.85
2020,10,19,10,681.05,30.74
2020,10,19,11,655.66,31.26
2020,10,19,12,703.89,31.48
2020,10,19,13,605.14,31.47
2020,10,19,14,482.73,31.23
2020,10,19,15,309.48,30.83
2020,10,19,16,119.15,30.48
2020,10,19,17,7.7,29.3
2020,10,19,18,0,28.71
2020,10,19,19,0,28.75
2020,10,19,20,0,28.3
2020,10,19,21,0,27.39
2020,10,19,22,0,26.48
2020,10,19,23,0,25.56
2020,10,20,0,0,24.82
2020,10,20,1,0,24.31
2020,10,20,2,0,24.03
2020,10,20,3,0,23.83
2020,10,20,4,0,23.63
2020,10,20,5,0,23.44
2020,10,20,6,43.84,23.72
2020,10,20,7,209.03,25.66
2020,10,20,8,388.98,28.05
2020,10,20,9,562.82,29.73
2020,10,20,10,704.04,30.73
2020,10,20,11,790.45,31.52
2020,10,20,12,764.38,32.08
2020,10,20,13,649.8,32.22
2020,10,20,14,529.47,31.9
2020,10,20,15,331.83,31.46
2020,10,20,16,130.34,31.08
2020,10,20,17,7.55,29.26
2020,10,20,18,0,28.17
2020,10,20,19,0,27.77
2020,10,20,20,0,27.55
2020,10,20,21,0,27.09
2020,10,20,22,0,26.48
2020,10,20,23,0,25.84
2020,10,21,0,0,25.34
2020,10,21,1,0,24.94
2020,10,21,2,0,24.62
2020,10,21,3,0,24.43
2020,10,21,4,0,24.32
2020,10,21,5,0,24.19
2020,10,21,6,43.55,24.43
2020,10,21,7,247.11,26.04
2020,10,21,8,437.02,27.54
2020,10,21,9,596.77,28.99
2020,10,21,10,634.41,29.94
2020,10,21,11,719.75,30.45
2020,10,21,12,689.84,30.34
2020,10,21,13,596.02,29.94
2020,10,21,14,466.26,29.3
2020,10,21,15,286.55,28.43
2020,10,21,16,102.73,27.8
2020,10,21,17,6.03,27
2020,10,21,18,0,26.46
2020,10,21,19,0,26.18
2020,10,21,20,0,25.94
2020,10,21,21,0,25.75
2020,10,21,22,0,25.61
2020,10,21,23,0,25.38
2020,10,22,0,0,24.9
2020,10,22,1,0,24.56
2020,10,22,2,0,24.22
2020,10,22,3,0,24.02
2020,10,22,4,0,23.96
2020,10,22,5,0,23.99
2020,10,22,6,38.81,24.33
2020,10,22,7,167.56,25.69
2020,10,22,8,311.16,26.58
2020,10,22,9,434.87,27.16
2020,10,22,10,492.18,27.21
2020,10,22,11,484.29,27.27
2020,10,22,12,348.16,27.33
2020,10,22,13,305.69,27.29
2020,10,22,14,156.23,27.08
2020,10,22,15,81.1,26.73
2020,10,22,16,23.09,26.16
2020,10,22,17,5.23,25.31
2020,10,22,18,0,24.75
2020,10,22,19,0,24.37
2020,10,22,20,0,24.05
2020,10,22,21,0,23.83
2020,10,22,22,0,23.71
2020,10,22,23,0,23.59
2020,10,23,0,0,23.33
2020,10,23,1,0,23.04
2020,10,23,2,0,22.83
2020,10,23,3,0,22.76
2020,10,23,4,0,22.71
2020,10,23,5,0,22.7
2020,10,23,6,30.4,22.72
2020,10,23,7,121.52,23.4
2020,10,23,8,150.57,24.26
2020,10,23,9,210.9,24.85
2020,10,23,10,241.55,25.45
2020,10,23,11,195.39,26.13
2020,10,23,12,178.23,26.59
2020,10,23,13,195.38,26.83
2020,10,23,14,114.6,26.81
2020,10,23,15,67.88,26.55
2020,10,23,16,25.7,26.15
2020,10,23,17,5.53,25.78
2020,10,23,18,0,25.52
2020,10,23,19,0,25.25
2020,10,23,20,0,24.98
2020,10,23,21,0,24.83
2020,10,23,22,0,24.76
2020,10,23,23,0,24.64
2020,10,24,0,0,24.51
2020,10,24,1,0,24.38
2020,10,24,2,0,24.28
2020,10,24,3,0,24.28
2020,10,24,4,0,24.16
2020,10,24,5,0,23.97
2020,10,24,6,30.72,23.85
2020,10,24,7,91.13,24.4
2020,10,24,8,166.37,25.24
2020,10,24,9,202.86,26.23
2020,10,24,10,238.34,27.12
2020,10,24,11,263.83,27.89
2020,10,24,12,246.05,28.49
2020,10,24,13,185.13,28.93
2020,10,24,14,140.14,29.06
2020,10,24,15,97.87,28.82
2020,10,24,16,28.96,28.17
2020,10,24,17,6.73,27.01
2020,10,24,18,0,26.27
2020,10,24,19,0,25.9
2020,10,24,20,0,25.55
2020,10,24,21,0,25.23
2020,10,24,22,0,24.9
2020,10,24,23,0,24.54
2020,10,25,0,0,24.21
2020,10,25,1,0,23.87
2020,10,25,2,0,23.56
2020,10,25,3,0,23.25
2020,10,25,4,0,22.95
2020,10,25,5,0,22.7
2020,10,25,6,30.93,22.78
2020,10,25,7,61.12,23.76
2020,10,25,8,105.73,25.01
2020,10,25,9,161.32,26.35
2020,10,25,10,245.16,27.33
2020,10,25,11,302.13,28.06
2020,10,25,12,347.03,28.41
2020,10,25,13,298.77,28.58
2020,10,25,14,268.89,28.49
2020,10,25,15,162.4,28.14
2020,10,25,16,56.7,27.48
2020,10,25,17,6.24,26.27
2020,10,25,18,0,25.45
2020,10,25,19,0,24.99
2020,10,25,20,0,24.54
2020,10,25,21,0,24.15
2020,10,25,22,0,23.83
2020,10,25,23,0,23.51
2020,10,26,0,0,23.23
2020,10,26,1,0,22.98
2020,10,26,2,0,22.75
2020,10,26,3,0,22.72
2020,10,26,4,0,22.69
2020,10,26,5,0,22.61
2020,10,26,6,28.91,22.75
2020,10,26,7,197.95,24.53
2020,10,26,8,376.04,26.96
2020,10,26,9,511.67,28.62
2020,10,26,10,620.3,29.53
2020,10,26,11,629.98,30.14
2020,10,26,12,583.19,30.42
2020,10,26,13,462.71,30.4
2020,10,26,14,379.59,30.12
2020,10,26,15,238.26,29.58
2020,10,26,16,85.92,28.88
2020,10,26,17,0,27.37
2020,10,26,18,0,26.31
2020,10,26,19,0,25.72
2020,10,26,20,0,25.15
2020,10,26,21,0,24.61
2020,10,26,22,0,24.12
2020,10,26,23,0,23.67
2020,10,27,0,0,23.26
2020,10,27,1,0,22.89
2020,10,27,2,0,22.57
2020,10,27,3,0,22.3
2020,10,27,4,0,22.07
2020,10,27,5,0,21.86
2020,10,27,6,34.47,22
2020,10,27,7,200.96,24.15
2020,10,27,8,385.99,26.71
2020,10,27,9,554.94,28.46
2020,10,27,10,640.41,29.51
2020,10,27,11,691.31,30.12
2020,10,27,12,605.36,30.33
2020,10,27,13,552.77,30.25
2020,10,27,14,426.76,29.87
2020,10,27,15,272.38,29.37
2020,10,27,16,95.16,28.68
2020,10,27,17,0,26.57
2020,10,27,18,0,25.26
2020,10,27,19,0,24.55
2020,10,27,20,0,23.98
2020,10,27,21,0,23.52
2020,10,27,22,0,23.15
2020,10,27,23,0,22.84
2020,10,28,0,0,22.58
2020,10,28,1,0,22.35
2020,10,28,2,0,22.19
2020,10,28,3,0,22.04
2020,10,28,4,0,21.9
2020,10,28,5,0,21.77
2020,10,28,6,37.2,21.99
2020,10,28,7,191.97,24.23
2020,10,28,8,363.14,26.01
2020,10,28,9,534.92,28.12
2020,10,28,10,654.1,29.51
2020,10,28,11,732.76,30.3
2020,10,28,12,735.66,30.68
2020,10,28,13,648.04,30.67
2020,10,28,14,501.5,30.35
2020,10,28,15,322.41,29.97
2020,10,28,16,116.28,29.53
2020,10,28,17,0,28.18
2020,10,28,18,0,27.37
2020,10,28,19,0,26.74
2020,10,28,20,0,25.86
2020,10,28,21,0,25.04
2020,10,28,22,0,24.43
2020,10,28,23,0,23.92
2020,10,29,0,0,23.53
2020,10,29,1,0,23.24
2020,10,29,2,0,23.07
2020,10,29,3,0,23
2020,10,29,4,0,22.89
2020,10,29,5,0,22.7
2020,10,29,6,38.79,22.76
2020,10,29,7,233,24.76
2020,10,29,8,420.55,26.64
2020,10,29,9,596.58,28.34
2020,10,29,10,726.7,29.36
2020,10,29,11,774.12,30.08
2020,10,29,12,739.15,30.63
2020,10,29,13,665.02,30.96
2020,10,29,14,520.22,31.08
2020,10,29,15,320.19,30.88
2020,10,29,16,114.83,30.45
2020,10,29,17,0,29.01
2020,10,29,18,0,27.92
2020,10,29,19,0,26.99
2020,10,29,20,0,26.02
2020,10,29,21,0,25.32
2020,10,29,22,0,24.8
2020,10,29,23,0,24.4
2020,10,30,0,0,24.07
2020,10,30,1,0,23.81
2020,10,30,2,0,23.6
2020,10,30,3,0,23.41
2020,10,30,4,0,23.23
2020,10,30,5,0,23.04
2020,10,30,6,40.13,23.12
2020,10,30,7,243.36,25.3
2020,10,30,8,444.02,27.8
2020,10,30,9,618.41,29.74
2020,10,30,10,734.23,30.83
2020,10,30,11,779.61,31.69
2020,10,30,12,758.46,32.23
2020,10,30,13,670.17,32.48
2020,10,30,14,523.05,32.4
2020,10,30,15,327.33,32.49
2020,10,30,16,119.02,32.13
2020,10,30,17,0,30.96
2020,10,30,18,0,30.77
2020,10,30,19,0,30.27
2020,10,30,20,0,29.12
2020,10,30,21,0,28.23
2020,10,30,22,0,27.53
2020,10,30,23,0,27.07
2020,10,31,0,0,26.76
2020,10,31,1,0,26.42
2020,10,31,2,0,26.05
2020,10,31,3,0,25.65
2020,10,31,4,0,25.3
2020,10,31,5,0,24.97
2020,10,31,6,31.23,24.81
2020,10,31,7,149.88,25.4
2020,10,31,8,292.35,26.08
2020,10,31,9,453.16,27.12
2020,10,31,10,571.03,27.82
2020,10,31,11,579.32,27.97
2020,10,31,12,516.12,27.83
2020,10,31,13,396.4,27.69
2020,10,31,14,329.9,27.54
2020,10,31,15,191.91,27.33
2020,10,31,16,65.71,26.9
2020,10,31,17,0,26.34
2020,10,31,18,0,26.01
2020,10,31,19,0,25.71
2020,10,31,20,0,25.37
2020,10,31,21,0,25
2020,10,31,22,0,24.64
2020,10,31,23,0,24.4
2020,11,1,0,0,24.43
2020,11,1,1,0,24.23
2020,11,1,2,0,23.82
2020,11,1,3,0,23.53
2020,11,1,4,0,23.23
2020,11,1,5,0,23.04
2020,11,1,6,28.48,23.21
2020,11,1,7,123.83,24.9
2020,11,1,8,260.73,27.12
2020,11,1,9,377.05,27.8
2020,11,1,10,405.13,28.16
2020,11,1,11,567.55,28.3
2020,11,1,12,573.99,28.22
2020,11,1,13,455.66,28.02
2020,11,1,14,433.54,27.58
2020,11,1,15,245.71,27.01
2020,11,1,16,78.02,26.44
2020,11,1,17,0,25.43
2020,11,1,18,0,24.84
2020,11,1,19,0,24.66
2020,11,1,20,0,24.59
2020,11,1,21,0,24.43
2020,11,1,22,0,24.27
2020,11,1,23,0,24.26
2020,11,2,0,0,24.08
2020,11,2,1,0,23.83
2020,11,2,2,0,23.46
2020,11,2,3,0,23.05
2020,11,2,4,0,22.82
2020,11,2,5,0,22.54
2020,11,2,6,32.77,22.44
2020,11,2,7,157.21,23.8
2020,11,2,8,320.59,25.66
2020,11,2,9,515.19,27.16
2020,11,2,10,617.88,28.07
2020,11,2,11,662.39,28.72
2020,11,2,12,661.34,29.15
2020,11,2,13,573.92,29.31
2020,11,2,14,411.17,29.23
2020,11,2,15,268.98,28.9
2020,11,2,16,88.97,28.35
2020,11,2,17,0,27.19
2020,11,2,18,0,26.68
2020,11,2,19,0,26.57
2020,11,2,20,0,26.51
2020,11,2,21,0,26.29
2020,11,2,22,0,25.98
2020,11,2,23,0,25.58
2020,11,3,0,0,25.15
2020,11,3,1,0,24.51
2020,11,3,2,0,24.06
2020,11,3,3,0,23.67
2020,11,3,4,0,23.19
2020,11,3,5,0,22.86
2020,11,3,6,25.82,22.76
2020,11,3,7,167.38,24.55
2020,11,3,8,346.51,26.52
2020,11,3,9,482.12,28.27
2020,11,3,10,600.05,29.23
2020,11,3,11,580.08,29.93
2020,11,3,12,559.21,30.28
2020,11,3,13,483.05,30.31
2020,11,3,14,363.41,30.09
2020,11,3,15,216.62,29.59
2020,11,3,16,66.18,28.98
2020,11,3,17,0,27.14
2020,11,3,18,0,26.13
2020,11,3,19,0,25.44
2020,11,3,20,0,24.76
2020,11,3,21,0,24.16
2020,11,3,22,0,23.63
2020,11,3,23,0,23.08
2020,11,4,0,0,22.55
2020,11,4,1,0,22.11
2020,11,4,2,0,21.9
2020,11,4,3,0,21.87
2020,11,4,4,0,21.76
2020,11,4,5,0,21.62
2020,11,4,6,28.17,21.45
2020,11,4,7,184.08,22.5
2020,11,4,8,358.98,24.41
2020,11,4,9,518.52,26.51
2020,11,4,10,577.56,27.94
2020,11,4,11,521.37,28.59
2020,11,4,12,587.84,28.73
2020,11,4,13,475.92,28.33
2020,11,4,14,346.11,28.44
2020,11,4,15,209.99,27.81
2020,11,4,16,54.41,26.2
2020,11,4,17,0,24.06
2020,11,4,18,0,23.25
2020,11,4,19,0,22.73
2020,11,4,20,0,22.26
2020,11,4,21,0,21.62
2020,11,4,22,0,20.91
2020,11,4,23,0,20.3
2020,11,5,0,0,19.76
2020,11,5,1,0,19.26
2020,11,5,2,0,18.83
2020,11,5,3,0,18.5
2020,11,5,4,0,18.33
2020,11,5,5,0,18.33
2020,11,5,6,29.42,18.65
2020,11,5,7,198.99,20.15
2020,11,5,8,393.2,22.77
2020,11,5,9,572.44,26.06
2020,11,5,10,692.27,28.55
2020,11,5,11,702.76,29.02
2020,11,5,12,680.8,28.98
2020,11,5,13,586.54,29.32
2020,11,5,14,435.24,29.55
2020,11,5,15,246.21,28.5
2020,11,5,16,72.03,26.1
2020,11,5,17,0,23.57
2020,11,5,18,0,22.49
2020,11,5,19,0,21.56
2020,11,5,20,0,20.65
2020,11,5,21,0,19.95
2020,11,5,22,0,19.44
2020,11,5,23,0,18.98
2020,11,6,0,0,18.59
2020,11,6,1,0,18.29
2020,11,6,2,0,18.05
2020,11,6,3,0,17.7
2020,11,6,4,0,17.29
2020,11,6,5,0,16.9
2020,11,6,6,28.02,16.62
2020,11,6,7,200.79,18.45
2020,11,6,8,382.24,21.71
2020,11,6,9,553.28,24.76
2020,11,6,10,671.35,27.25
2020,11,6,11,690.33,28
2020,11,6,12,671.62,29.09
2020,11,6,13,586.19,29.2
2020,11,6,14,438.01,29.37
2020,11,6,15,253.07,28.9
2020,11,6,16,74.88,26.45
2020,11,6,17,0,22.76
2020,11,6,18,0,21.11
2020,11,6,19,0,20.13
2020,11,6,20,0,19.31
2020,11,6,21,0,18.65
2020,11,6,22,0,18.14
2020,11,6,23,0,17.73
2020,11,7,0,0,17.43
2020,11,7,1,0,17.15
2020,11,7,2,0,16.9
2020,11,7,3,0,16.62
2020,11,7,4,0,16.34
2020,11,7,5,0,16.06
2020,11,7,6,25,15.95
2020,11,7,7,178.59,18.5
2020,11,7,8,363.14,21.29
2020,11,7,9,532.77,24.49
2020,11,7,10,652.69,26.31
2020,11,7,11,748.4,27.15
2020,11,7,12,737.4,27.72
2020,11,7,13,652.09,27.94
2020,11,7,14,500.87,27.8
2020,11,7,15,304.9,27.87
2020,11,7,16,95.53,27.08
2020,11,7,17,0,24.97
2020,11,7,18,0,24.17
2020,11,7,19,0,24.16
2020,11,7,20,0,22.94
2020,11,7,21,0,21.8
2020,11,7,22,0,20.69
2020,11,7,23,0,20.05
2020,11,8,0,0,19.74
2020,11,8,1,0,19.73
2020,11,8,2,0,19.86
2020,11,8,3,0,19.86
2020,11,8,4,0,19.52
2020,11,8,5,0,18.93
2020,11,8,6,25.98,18.56
2020,11,8,7,215.05,21.12
2020,11,8,8,418.75,23.4
2020,11,8,9,597.09,26.01
2020,11,8,10,717.8,27.46
2020,11,8,11,762.34,28.35
2020,11,8,12,742.36,28.87
2020,11,8,13,658.16,29.04
2020,11,8,14,501.94,28.93
2020,11,8,15,301.81,28.53
2020,11,8,16,93.53,28.15
2020,11,8,17,0,26.51
2020,11,8,18,0,25.99
2020,11,8,19,0,25.3
2020,11,8,20,0,24.13
2020,11,8,21,0,23.3
2020,11,8,22,0,22.36
2020,11,8,23,0,21.48
2020,11,9,0,0,20.85
2020,11,9,1,0,20.33
2020,11,9,2,0,19.87
2020,11,9,3,0,19.46
2020,11,9,4,0,19.09
2020,11,9,5,0,18.8
2020,11,9,6,25.99,18.72
2020,11,9,7,217.24,21.32
2020,11,9,8,409.47,23.88
2020,11,9,9,586.36,26.05
2020,11,9,10,709.95,27.27
2020,11,9,11,762.64,28.07
2020,11,9,12,740.7,28.55
2020,11,9,13,655.67,28.74
2020,11,9,14,505.95,28.62
2020,11,9,15,310.55,28.24
2020,11,9,16,97.01,27.93
2020,11,9,17,0,25.98
2020,11,9,18,0,25.12
2020,11,9,19,0,24.37
2020,11,9,20,0,23.75
2020,11,9,21,0,23.11
2020,11,9,22,0,22.44
2020,11,9,23,0,21.96
2020,11,10,0,0,21.52
2020,11,10,1,0,21.15
2020,11,10,2,0,20.58
2020,11,10,3,0,20.03
2020,11,10,4,0,19.62
2020,11,10,5,0,19.21
2020,11,10,6,22.49,19.02
2020,11,10,7,225.07,21.43
2020,11,10,8,428.52,24.32
2020,11,10,9,602.76,26.95
2020,11,10,10,720.63,27.99
2020,11,10,11,764.63,28.69
2020,11,10,12,745.84,29.16
2020,11,10,13,659.63,29.3
2020,11,10,14,510.55,29.12
2020,11,10,15,314.71,29.08
2020,11,10,16,98.03,28.36
2020,11,10,17,0,25.95
2020,11,10,18,0,25.12
2020,11,10,19,0,24.38
2020,11,10,20,0,23.21
2020,11,10,21,0,22.25
2020,11,10,22,0,21.75
2020,11,10,23,0,21.6
2020,11,11,0,0,21.43
2020,11,11,1,0,21.27
2020,11,11,2,0,21.06
2020,11,11,3,0,20.84
2020,11,11,4,0,20.41
2020,11,11,5,0,19.85
2020,11,11,6,26.84,19.47
2020,11,11,7,220.84,21.64
2020,11,11,8,424.12,24.55
2020,11,11,9,597.25,26.84
2020,11,11,10,713.59,28.11
2020,11,11,11,767.52,28.8
2020,11,11,12,744,29.28
2020,11,11,13,654.59,29.44
2020,11,11,14,506.51,29.3
2020,11,11,15,310.74,28.95
2020,11,11,16,95.8,28.54
2020,11,11,17,0,26.37
2020,11,11,18,0,24.82
2020,11,11,19,0,23.27
2020,11,11,20,0,22.09
2020,11,11,21,0,21.25
2020,11,11,22,0,20.66
2020,11,11,23,0,20.33
2020,11,12,0,0,20.18
2020,11,12,1,0,20
2020,11,12,2,0,19.69
2020,11,12,3,0,19.38
2020,11,12,4,0,19.14
2020,11,12,5,0,18.96
2020,11,12,6,25.8,19.01
2020,11,12,7,217.63,21.61
2020,11,12,8,423.29,23.84
2020,11,12,9,590.54,26.31
2020,11,12,10,707.04,27.8
